observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,count,classificationMethod,classificationTimestamp,observationComments
2023_05_5A_1_obs_00573,5A_P800HK06278624,2023_05_5A_1_img_00606,2023_05_5A_1_evt_00191,2023-06-21T14:13:00-08:00,2023-06-21T14:13:00-08:00,media,Empty,NA,machine,2023-11-21 10:39:11.222814,comments
2023_05_5A_1_obs_00574,5A_P800HK06278624,2023_05_5A_1_img_00607,2023_05_5A_1_evt_00192,2023-06-21T14:15:31-08:00,2023-06-21T14:15:31-08:00,media,Empty,NA,machine,2023-11-21 10:21:11.528881,comments
2023_05_5A_1_obs_00575,5A_P800HK06278624,2023_05_5A_1_img_00608,2023_05_5A_1_evt_00192,2023-06-21T14:15:36-08:00,2023-06-21T14:15:36-08:00,media,Empty,NA,machine,2023-11-21 10:39:11.651705,comments
2023_05_5A_1_obs_00576,5A_P800HK06278624,2023_05_5A_1_img_00609,2023_05_5A_1_evt_00192,2023-06-21T14:15:41-08:00,2023-06-21T14:15:41-08:00,media,Empty,NA,machine,2023-11-21 10:39:12.075223,comments
2023_05_5A_1_obs_00577,5A_P800HK06278624,2023_05_5A_1_img_00610,2023_05_5A_1_evt_00193,2023-06-21T14:16:32-08:00,2023-06-21T14:16:32-08:00,media,Empty,NA,machine,2023-11-21 10:39:12.501108,comments
2023_05_5A_1_obs_00578,5A_P800HK06278624,2023_05_5A_1_img_00611,2023_05_5A_1_evt_00193,2023-06-21T14:16:37-08:00,2023-06-21T14:16:37-08:00,media,Empty,NA,machine,2023-11-21 10:21:11.954858,comments
2023_05_5A_1_obs_00579,5A_P800HK06278624,2023_05_5A_1_img_00612,2023_05_5A_1_evt_00193,2023-06-21T14:16:42-08:00,2023-06-21T14:16:42-08:00,media,Empty,NA,machine,2023-11-21 10:39:12.924330,comments
2023_05_5A_1_obs_00580,5A_P800HK06278624,2023_05_5A_1_img_00613,2023_05_5A_1_evt_00194,2023-06-21T15:52:15-08:00,2023-06-21T15:52:15-08:00,media,Empty,NA,machine,2023-11-21 10:39:13.349738,comments
2023_05_5A_1_obs_00581,5A_P800HK06278624,2023_05_5A_1_img_00614,2023_05_5A_1_evt_00194,2023-06-21T15:52:20-08:00,2023-06-21T15:52:20-08:00,media,Empty,NA,machine,2023-11-21 10:39:13.771903,comments
2023_05_5A_1_obs_00582,5A_P800HK06278624,2023_05_5A_1_img_00615,2023_05_5A_1_evt_00194,2023-06-21T15:52:25-08:00,2023-06-21T15:52:25-08:00,media,Empty,NA,machine,2023-11-21 10:21:12.381475,comments
2023_05_5A_1_obs_00583,5A_P800HK06278624,2023_05_5A_1_img_00616,2023_05_5A_1_evt_00195,2023-06-22T07:53:37-08:00,2023-06-22T07:53:37-08:00,media,Empty,NA,machine,2023-11-21 10:21:12.807487,comments
2023_05_5A_1_obs_00584,5A_P800HK06278624,2023_05_5A_1_img_00617,2023_05_5A_1_evt_00195,2023-06-22T07:53:42-08:00,2023-06-22T07:53:42-08:00,media,Empty,NA,machine,2023-11-21 10:39:14.193956,comments
2023_05_5A_1_obs_00585,5A_P800HK06278624,2023_05_5A_1_img_00618,2023_05_5A_1_evt_00195,2023-06-22T07:53:47-08:00,2023-06-22T07:53:47-08:00,media,Empty,NA,machine,2023-11-21 10:39:14.617197,comments
2023_05_5A_1_obs_00586,5A_P800HK06278624,2023_05_5A_1_img_00619,2023_05_5A_1_evt_00196,2023-06-22T08:30:53-08:00,2023-06-22T08:30:53-08:00,media,Empty,NA,machine,2023-11-21 10:21:13.233060,comments
2023_05_5A_1_obs_00587,5A_P800HK06278624,2023_05_5A_1_img_00620,2023_05_5A_1_evt_00196,2023-06-22T08:30:58-08:00,2023-06-22T08:30:58-08:00,media,Empty,NA,machine,2023-11-21 10:39:15.040955,comments
2023_05_5A_1_obs_00588,5A_P800HK06278624,2023_05_5A_1_img_00621,2023_05_5A_1_evt_00196,2023-06-22T08:31:03-08:00,2023-06-22T08:31:03-08:00,media,Empty,NA,machine,2023-11-21 10:39:15.474755,comments
2023_05_5A_1_obs_00589,5A_P800HK06278624,2023_05_5A_1_img_00622,2023_05_5A_1_evt_00197,2023-06-22T08:59:46-08:00,2023-06-22T08:59:46-08:00,media,Empty,NA,machine,2023-11-21 10:39:15.901229,comments
2023_05_5A_1_obs_00590,5A_P800HK06278624,2023_05_5A_1_img_00623,2023_05_5A_1_evt_00197,2023-06-22T08:59:51-08:00,2023-06-22T08:59:51-08:00,media,Empty,NA,machine,2023-11-21 10:21:13.660283,comments
2023_05_5A_1_obs_00591,5A_P800HK06278624,2023_05_5A_1_img_00624,2023_05_5A_1_evt_00197,2023-06-22T08:59:56-08:00,2023-06-22T08:59:56-08:00,media,Empty,NA,machine,2023-11-21 10:39:16.327663,comments
2023_05_5A_1_obs_00592,5A_P800HK06278624,2023_05_5A_1_img_00625,2023_05_5A_1_evt_00198,2023-06-22T09:11:27-08:00,2023-06-22T09:11:27-08:00,media,Empty,NA,machine,2023-11-21 10:39:16.753628,comments
2023_05_5A_1_obs_00593,5A_P800HK06278624,2023_05_5A_1_img_00626,2023_05_5A_1_evt_00198,2023-06-22T09:11:32-08:00,2023-06-22T09:11:32-08:00,media,Empty,NA,machine,2023-11-21 10:39:17.178695,comments
2023_05_5A_1_obs_00594,5A_P800HK06278624,2023_05_5A_1_img_00627,2023_05_5A_1_evt_00198,2023-06-22T09:11:37-08:00,2023-06-22T09:11:37-08:00,media,Empty,NA,machine,2023-11-21 10:21:14.089185,comments
2023_05_5A_1_obs_00595,5A_P800HK06278624,2023_05_5A_1_img_00628,2023_05_5A_1_evt_00199,2023-06-22T09:15:58-08:00,2023-06-22T09:15:58-08:00,media,Empty,NA,machine,2023-11-21 10:21:14.517992,comments
2023_05_5A_1_obs_00596,5A_P800HK06278624,2023_05_5A_1_img_00629,2023_05_5A_1_evt_00199,2023-06-22T09:16:03-08:00,2023-06-22T09:16:03-08:00,media,Empty,NA,machine,2023-11-21 10:39:17.604501,comments
2023_05_5A_1_obs_00597,5A_P800HK06278624,2023_05_5A_1_img_00630,2023_05_5A_1_evt_00199,2023-06-22T09:16:08-08:00,2023-06-22T09:16:08-08:00,media,Empty,NA,machine,2023-11-21 10:39:18.030415,comments
2023_05_5A_1_obs_00598,5A_P800HK06278624,2023_05_5A_1_img_00631,2023_05_5A_1_evt_00200,2023-06-22T09:22:51-08:00,2023-06-22T09:22:51-08:00,media,Empty,NA,machine,2023-11-21 10:21:14.946215,comments
2023_05_5A_1_obs_00599,5A_P800HK06278624,2023_05_5A_1_img_00632,2023_05_5A_1_evt_00200,2023-06-22T09:22:56-08:00,2023-06-22T09:22:56-08:00,media,Empty,NA,machine,2023-11-21 10:39:18.457849,comments
2023_05_5A_1_obs_00600,5A_P800HK06278624,2023_05_5A_1_img_00633,2023_05_5A_1_evt_00200,2023-06-22T09:23:01-08:00,2023-06-22T09:23:01-08:00,media,Empty,NA,machine,2023-11-21 10:39:18.883305,comments
2023_05_5A_1_obs_00601,5A_P800HK06278624,2023_05_5A_1_img_00634,2023_05_5A_1_evt_00201,2023-06-22T09:25:26-08:00,2023-06-22T09:25:26-08:00,media,Empty,NA,machine,2023-11-21 10:39:19.313511,comments
2023_05_5A_1_obs_00602,5A_P800HK06278624,2023_05_5A_1_img_00635,2023_05_5A_1_evt_00201,2023-06-22T09:25:31-08:00,2023-06-22T09:25:31-08:00,media,Empty,NA,machine,2023-11-21 10:21:15.375781,comments
2023_05_5A_1_obs_00603,5A_P800HK06278624,2023_05_5A_1_img_00636,2023_05_5A_1_evt_00201,2023-06-22T09:25:36-08:00,2023-06-22T09:25:36-08:00,media,Empty,NA,machine,2023-11-21 10:39:19.738843,comments
2023_05_5A_1_obs_00604,5A_P800HK06278624,2023_05_5A_1_img_00637,2023_05_5A_1_evt_00202,2023-06-22T09:27:49-08:00,2023-06-22T09:27:49-08:00,media,Empty,NA,machine,2023-11-21 10:39:20.164540,comments
2023_05_5A_1_obs_00605,5A_P800HK06278624,2023_05_5A_1_img_00638,2023_05_5A_1_evt_00202,2023-06-22T09:27:54-08:00,2023-06-22T09:27:54-08:00,media,Empty,NA,machine,2023-11-21 10:39:20.590615,comments
2023_05_5A_1_obs_00606,5A_P800HK06278624,2023_05_5A_1_img_00639,2023_05_5A_1_evt_00202,2023-06-22T09:27:59-08:00,2023-06-22T09:27:59-08:00,media,Empty,NA,machine,2023-11-21 10:21:15.808040,comments
2023_05_5A_1_obs_00607,5A_P800HK06278624,2023_05_5A_1_img_00640,2023_05_5A_1_evt_00203,2023-06-22T09:31:09-08:00,2023-06-22T09:31:09-08:00,media,Empty,NA,machine,2023-11-21 10:21:16.236755,comments
2023_05_5A_1_obs_00608,5A_P800HK06278624,2023_05_5A_1_img_00641,2023_05_5A_1_evt_00203,2023-06-22T09:31:14-08:00,2023-06-22T09:31:14-08:00,media,Empty,NA,machine,2023-11-21 10:39:21.016078,comments
2023_05_5A_1_obs_00609,5A_P800HK06278624,2023_05_5A_1_img_00642,2023_05_5A_1_evt_00203,2023-06-22T09:31:19-08:00,2023-06-22T09:31:19-08:00,media,Empty,NA,machine,2023-11-21 10:39:21.442929,comments
2023_05_5A_1_obs_00610,5A_P800HK06278624,2023_05_5A_1_img_00643,2023_05_5A_1_evt_00204,2023-06-22T09:50:25-08:00,2023-06-22T09:50:25-08:00,media,Empty,NA,machine,2023-11-21 10:21:16.664990,comments
2023_05_5A_1_obs_00611,5A_P800HK06278624,2023_05_5A_1_img_00644,2023_05_5A_1_evt_00204,2023-06-22T09:50:30-08:00,2023-06-22T09:50:30-08:00,media,Empty,NA,machine,2023-11-21 10:39:21.868742,comments
2023_05_5A_1_obs_00612,5A_P800HK06278624,2023_05_5A_1_img_00645,2023_05_5A_1_evt_00204,2023-06-22T09:50:35-08:00,2023-06-22T09:50:35-08:00,media,Empty,NA,machine,2023-11-21 10:39:22.300776,comments
2023_05_5A_1_obs_00613,5A_P800HK06278624,2023_05_5A_1_img_00646,2023_05_5A_1_evt_00205,2023-06-22T09:51:02-08:00,2023-06-22T09:51:02-08:00,media,Empty,NA,machine,2023-11-21 10:39:22.727891,comments
2023_05_5A_1_obs_00614,5A_P800HK06278624,2023_05_5A_1_img_00647,2023_05_5A_1_evt_00205,2023-06-22T09:51:07-08:00,2023-06-22T09:51:07-08:00,media,Empty,NA,machine,2023-11-21 10:21:17.093487,comments
2023_05_5A_1_obs_00615,5A_P800HK06278624,2023_05_5A_1_img_00648,2023_05_5A_1_evt_00205,2023-06-22T09:51:12-08:00,2023-06-22T09:51:12-08:00,media,Empty,NA,machine,2023-11-21 10:39:23.154657,comments
2023_05_5A_1_obs_00616,5A_P800HK06278624,2023_05_5A_1_img_00649,2023_05_5A_1_evt_00206,2023-06-22T09:53:52-08:00,2023-06-22T09:53:52-08:00,media,Empty,NA,machine,2023-11-21 10:39:23.586431,comments
2023_05_5A_1_obs_00617,5A_P800HK06278624,2023_05_5A_1_img_00650,2023_05_5A_1_evt_00206,2023-06-22T09:53:57-08:00,2023-06-22T09:53:57-08:00,media,Empty,NA,machine,2023-11-21 10:39:24.012636,comments
2023_05_5A_1_obs_00618,5A_P800HK06278624,2023_05_5A_1_img_00651,2023_05_5A_1_evt_00206,2023-06-22T09:54:02-08:00,2023-06-22T09:54:02-08:00,media,Empty,NA,machine,2023-11-21 10:21:17.523559,comments
2023_05_5A_1_obs_00619,5A_P800HK06278624,2023_05_5A_1_img_00652,2023_05_5A_1_evt_00207,2023-06-22T10:04:56-08:00,2023-06-22T10:04:56-08:00,media,Empty,NA,machine,2023-11-21 10:21:17.953838,comments
2023_05_5A_1_obs_00620,5A_P800HK06278624,2023_05_5A_1_img_00653,2023_05_5A_1_evt_00207,2023-06-22T10:05:01-08:00,2023-06-22T10:05:01-08:00,media,Empty,NA,machine,2023-11-21 10:39:24.440531,comments
2023_05_5A_1_obs_00621,5A_P800HK06278624,2023_05_5A_1_img_00654,2023_05_5A_1_evt_00207,2023-06-22T10:05:06-08:00,2023-06-22T10:05:06-08:00,media,Empty,NA,machine,2023-11-21 10:39:24.866152,comments
2023_05_5A_1_obs_00622,5A_P800HK06278624,2023_05_5A_1_img_00655,2023_05_5A_1_evt_00208,2023-06-22T10:09:26-08:00,2023-06-22T10:09:26-08:00,media,Empty,NA,machine,2023-11-21 10:21:18.383435,comments
2023_05_5A_1_obs_00623,5A_P800HK06278624,2023_05_5A_1_img_00656,2023_05_5A_1_evt_00208,2023-06-22T10:09:31-08:00,2023-06-22T10:09:31-08:00,media,Empty,NA,machine,2023-11-21 10:39:25.291702,comments
2023_05_5A_1_obs_00624,5A_P800HK06278624,2023_05_5A_1_img_00657,2023_05_5A_1_evt_00208,2023-06-22T10:09:36-08:00,2023-06-22T10:09:36-08:00,media,Empty,NA,machine,2023-11-21 10:39:25.721909,comments
2023_05_5A_1_obs_00625,5A_P800HK06278624,2023_05_5A_1_img_00658,2023_05_5A_1_evt_00209,2023-06-22T10:13:16-08:00,2023-06-22T10:13:16-08:00,media,Empty,NA,machine,2023-11-21 10:39:26.147314,comments
2023_05_5A_1_obs_00626,5A_P800HK06278624,2023_05_5A_1_img_00659,2023_05_5A_1_evt_00209,2023-06-22T10:13:21-08:00,2023-06-22T10:13:21-08:00,media,Empty,NA,machine,2023-11-21 10:21:18.812311,comments
2023_05_5A_1_obs_00627,5A_P800HK06278624,2023_05_5A_1_img_00660,2023_05_5A_1_evt_00209,2023-06-22T10:13:26-08:00,2023-06-22T10:13:26-08:00,media,Empty,NA,machine,2023-11-21 10:39:26.574836,comments
2023_05_5A_1_obs_00628,5A_P800HK06278624,2023_05_5A_1_img_00661,2023_05_5A_1_evt_00210,2023-06-22T10:23:41-08:00,2023-06-22T10:23:41-08:00,media,Empty,NA,machine,2023-11-21 10:39:27.000321,comments
2023_05_5A_1_obs_00629,5A_P800HK06278624,2023_05_5A_1_img_00662,2023_05_5A_1_evt_00210,2023-06-22T10:23:46-08:00,2023-06-22T10:23:46-08:00,media,Empty,NA,machine,2023-11-21 10:39:27.426339,comments
2023_05_5A_1_obs_00630,5A_P800HK06278624,2023_05_5A_1_img_00663,2023_05_5A_1_evt_00210,2023-06-22T10:23:51-08:00,2023-06-22T10:23:51-08:00,media,Empty,NA,machine,2023-11-21 10:21:19.241950,comments
2023_05_5A_1_obs_00631,5A_P800HK06278624,2023_05_5A_1_img_00664,2023_05_5A_1_evt_00211,2023-06-22T10:26:31-08:00,2023-06-22T10:26:31-08:00,media,Empty,NA,machine,2023-11-21 10:21:19.670673,comments
2023_05_5A_1_obs_00632,5A_P800HK06278624,2023_05_5A_1_img_00665,2023_05_5A_1_evt_00211,2023-06-22T10:26:36-08:00,2023-06-22T10:26:36-08:00,media,Empty,NA,machine,2023-11-21 10:39:27.850173,comments
2023_05_5A_1_obs_00633,5A_P800HK06278624,2023_05_5A_1_img_00666,2023_05_5A_1_evt_00211,2023-06-22T10:26:41-08:00,2023-06-22T10:26:41-08:00,media,Empty,NA,machine,2023-11-21 10:39:28.274819,comments
2023_05_5A_1_obs_00634,5A_P800HK06278624,2023_05_5A_1_img_00667,2023_05_5A_1_evt_00212,2023-06-22T10:29:58-08:00,2023-06-22T10:29:58-08:00,media,Empty,NA,machine,2023-11-21 10:21:20.096188,comments
2023_05_5A_1_obs_00635,5A_P800HK06278624,2023_05_5A_1_img_00668,2023_05_5A_1_evt_00212,2023-06-22T10:30:03-08:00,2023-06-22T10:30:03-08:00,media,Empty,NA,machine,2023-11-21 10:39:28.702899,comments
2023_05_5A_1_obs_00636,5A_P800HK06278624,2023_05_5A_1_img_00669,2023_05_5A_1_evt_00212,2023-06-22T10:30:08-08:00,2023-06-22T10:30:08-08:00,media,Empty,NA,machine,2023-11-21 10:39:29.130381,comments
2023_05_5A_1_obs_00637,5A_P800HK06278624,2023_05_5A_1_img_00670,2023_05_5A_1_evt_00213,2023-06-22T10:31:07-08:00,2023-06-22T10:31:07-08:00,media,Empty,NA,machine,2023-11-21 10:39:29.558447,comments
2023_05_5A_1_obs_00638,5A_P800HK06278624,2023_05_5A_1_img_00671,2023_05_5A_1_evt_00213,2023-06-22T10:31:12-08:00,2023-06-22T10:31:12-08:00,media,Empty,NA,machine,2023-11-21 10:21:20.524666,comments
2023_05_5A_1_obs_00639,5A_P800HK06278624,2023_05_5A_1_img_00672,2023_05_5A_1_evt_00213,2023-06-22T10:31:17-08:00,2023-06-22T10:31:17-08:00,media,Empty,NA,machine,2023-11-21 10:39:29.982974,comments
2023_05_5A_1_obs_00640,5A_P800HK06278624,2023_05_5A_1_img_00673,2023_05_5A_1_evt_00214,2023-06-22T10:31:40-08:00,2023-06-22T10:31:40-08:00,media,Empty,NA,machine,2023-11-21 10:39:30.407864,comments
2023_05_5A_1_obs_00641,5A_P800HK06278624,2023_05_5A_1_img_00674,2023_05_5A_1_evt_00214,2023-06-22T10:31:45-08:00,2023-06-22T10:31:45-08:00,media,Empty,NA,machine,2023-11-21 10:39:30.831433,comments
2023_05_5A_1_obs_00642,5A_P800HK06278624,2023_05_5A_1_img_00675,2023_05_5A_1_evt_00214,2023-06-22T10:31:50-08:00,2023-06-22T10:31:50-08:00,media,Empty,NA,machine,2023-11-21 10:21:20.952877,comments
2023_05_5A_1_obs_00643,5A_P800HK06278624,2023_05_5A_1_img_00676,2023_05_5A_1_evt_00215,2023-06-22T10:32:48-08:00,2023-06-22T10:32:48-08:00,media,Empty,NA,machine,2023-11-21 10:21:21.382321,comments
2023_05_5A_1_obs_00644,5A_P800HK06278624,2023_05_5A_1_img_00677,2023_05_5A_1_evt_00215,2023-06-22T10:32:53-08:00,2023-06-22T10:32:53-08:00,media,Empty,NA,machine,2023-11-21 10:39:31.256072,comments
2023_05_5A_1_obs_00645,5A_P800HK06278624,2023_05_5A_1_img_00678,2023_05_5A_1_evt_00215,2023-06-22T10:32:58-08:00,2023-06-22T10:32:58-08:00,media,Empty,NA,machine,2023-11-21 10:39:31.683530,comments
2023_05_5A_1_obs_00646,5A_P800HK06278624,2023_05_5A_1_img_00679,2023_05_5A_1_evt_00216,2023-06-22T10:33:39-08:00,2023-06-22T10:33:39-08:00,media,Empty,NA,machine,2023-11-21 10:21:21.808930,comments
2023_05_5A_1_obs_00647,5A_P800HK06278624,2023_05_5A_1_img_00680,2023_05_5A_1_evt_00216,2023-06-22T10:33:44-08:00,2023-06-22T10:33:44-08:00,media,Empty,NA,machine,2023-11-21 10:39:32.108021,comments
2023_05_5A_1_obs_00648,5A_P800HK06278624,2023_05_5A_1_img_00681,2023_05_5A_1_evt_00216,2023-06-22T10:33:49-08:00,2023-06-22T10:33:49-08:00,media,Empty,NA,machine,2023-11-21 10:39:32.537405,comments
2023_05_5A_1_obs_00649,5A_P800HK06278624,2023_05_5A_1_img_00682,2023_05_5A_1_evt_00217,2023-06-22T10:35:22-08:00,2023-06-22T10:35:22-08:00,media,Empty,NA,machine,2023-11-21 10:39:32.962182,comments
2023_05_5A_1_obs_00650,5A_P800HK06278624,2023_05_5A_1_img_00683,2023_05_5A_1_evt_00217,2023-06-22T10:35:27-08:00,2023-06-22T10:35:27-08:00,media,Empty,NA,machine,2023-11-21 10:21:22.236636,comments
2023_05_5A_1_obs_00651,5A_P800HK06278624,2023_05_5A_1_img_00684,2023_05_5A_1_evt_00217,2023-06-22T10:35:32-08:00,2023-06-22T10:35:32-08:00,media,Empty,NA,machine,2023-11-21 10:39:33.386842,comments
2023_05_5A_1_obs_00652,5A_P800HK06278624,2023_05_5A_1_img_00685,2023_05_5A_1_evt_00218,2023-06-22T10:36:08-08:00,2023-06-22T10:36:08-08:00,media,Empty,NA,machine,2023-11-21 10:39:33.811503,comments
2023_05_5A_1_obs_00653,5A_P800HK06278624,2023_05_5A_1_img_00686,2023_05_5A_1_evt_00218,2023-06-22T10:36:13-08:00,2023-06-22T10:36:13-08:00,media,Empty,NA,machine,2023-11-21 10:39:34.235856,comments
2023_05_5A_1_obs_00654,5A_P800HK06278624,2023_05_5A_1_img_00687,2023_05_5A_1_evt_00218,2023-06-22T10:36:18-08:00,2023-06-22T10:36:18-08:00,media,Empty,NA,machine,2023-11-21 10:21:22.666066,comments
2023_05_5A_1_obs_00655,5A_P800HK06278624,2023_05_5A_1_img_00688,2023_05_5A_1_evt_00219,2023-06-22T10:37:39-08:00,2023-06-22T10:37:39-08:00,media,Empty,NA,machine,2023-11-21 10:21:23.094701,comments
2023_05_5A_1_obs_00656,5A_P800HK06278624,2023_05_5A_1_img_00689,2023_05_5A_1_evt_00219,2023-06-22T10:37:44-08:00,2023-06-22T10:37:44-08:00,media,Empty,NA,machine,2023-11-21 10:39:34.662774,comments
2023_05_5A_1_obs_00657,5A_P800HK06278624,2023_05_5A_1_img_00690,2023_05_5A_1_evt_00219,2023-06-22T10:37:49-08:00,2023-06-22T10:37:49-08:00,media,Empty,NA,machine,2023-11-21 10:39:35.087759,comments
2023_05_5A_1_obs_00658,5A_P800HK06278624,2023_05_5A_1_img_00691,2023_05_5A_1_evt_00220,2023-06-22T10:39:01-08:00,2023-06-22T10:39:01-08:00,media,Empty,NA,machine,2023-11-21 10:21:23.526046,comments
2023_05_5A_1_obs_00659,5A_P800HK06278624,2023_05_5A_1_img_00692,2023_05_5A_1_evt_00220,2023-06-22T10:39:06-08:00,2023-06-22T10:39:06-08:00,media,Empty,NA,machine,2023-11-21 10:39:35.513652,comments
2023_05_5A_1_obs_00660,5A_P800HK06278624,2023_05_5A_1_img_00693,2023_05_5A_1_evt_00220,2023-06-22T10:39:11-08:00,2023-06-22T10:39:11-08:00,media,Empty,NA,machine,2023-11-21 10:39:35.938139,comments
2023_05_5A_1_obs_00661,5A_P800HK06278624,2023_05_5A_1_img_00694,2023_05_5A_1_evt_00221,2023-06-22T10:39:40-08:00,2023-06-22T10:39:40-08:00,media,Empty,NA,machine,2023-11-21 10:39:36.363925,comments
2023_05_5A_1_obs_00662,5A_P800HK06278624,2023_05_5A_1_img_00695,2023_05_5A_1_evt_00221,2023-06-22T10:39:45-08:00,2023-06-22T10:39:45-08:00,media,Empty,NA,machine,2023-11-21 10:21:23.956166,comments
2023_05_5A_1_obs_00663,5A_P800HK06278624,2023_05_5A_1_img_00696,2023_05_5A_1_evt_00221,2023-06-22T10:39:50-08:00,2023-06-22T10:39:50-08:00,media,Empty,NA,machine,2023-11-21 10:39:36.790244,comments
2023_05_5A_1_obs_00664,5A_P800HK06278624,2023_05_5A_1_img_00697,2023_05_5A_1_evt_00222,2023-06-22T10:41:28-08:00,2023-06-22T10:41:28-08:00,media,Empty,NA,machine,2023-11-21 10:39:37.217444,comments
2023_05_5A_1_obs_00665,5A_P800HK06278624,2023_05_5A_1_img_00698,2023_05_5A_1_evt_00222,2023-06-22T10:41:33-08:00,2023-06-22T10:41:33-08:00,media,Empty,NA,machine,2023-11-21 10:39:37.646365,comments
2023_05_5A_1_obs_00666,5A_P800HK06278624,2023_05_5A_1_img_00699,2023_05_5A_1_evt_00222,2023-06-22T10:41:38-08:00,2023-06-22T10:41:38-08:00,media,Empty,NA,machine,2023-11-21 10:21:24.385293,comments
2023_05_5A_1_obs_00667,5A_P800HK06278624,2023_05_5A_1_img_00700,2023_05_5A_1_evt_00223,2023-06-22T10:41:54-08:00,2023-06-22T10:41:54-08:00,media,Empty,NA,machine,2023-11-21 10:21:24.814409,comments
2023_05_5A_1_obs_00668,5A_P800HK06278624,2023_05_5A_1_img_00701,2023_05_5A_1_evt_00223,2023-06-22T10:41:59-08:00,2023-06-22T10:41:59-08:00,media,Empty,NA,machine,2023-11-21 10:39:38.070110,comments
2023_05_5A_1_obs_00669,5A_P800HK06278624,2023_05_5A_1_img_00702,2023_05_5A_1_evt_00223,2023-06-22T10:42:04-08:00,2023-06-22T10:42:04-08:00,media,Empty,NA,machine,2023-11-21 10:39:38.495605,comments
2023_05_5A_1_obs_00670,5A_P800HK06278624,2023_05_5A_1_img_00703,2023_05_5A_1_evt_00224,2023-06-22T10:42:48-08:00,2023-06-22T10:42:48-08:00,media,Empty,NA,machine,2023-11-21 10:21:25.243629,comments
2023_05_5A_1_obs_00671,5A_P800HK06278624,2023_05_5A_1_img_00704,2023_05_5A_1_evt_00224,2023-06-22T10:42:53-08:00,2023-06-22T10:42:53-08:00,media,Empty,NA,machine,2023-11-21 10:39:38.919382,comments
2023_05_5A_1_obs_00672,5A_P800HK06278624,2023_05_5A_1_img_00705,2023_05_5A_1_evt_00224,2023-06-22T10:42:58-08:00,2023-06-22T10:42:58-08:00,media,Empty,NA,machine,2023-11-21 10:39:39.345999,comments
2023_05_5A_1_obs_00673,5A_P800HK06278624,2023_05_5A_1_img_00706,2023_05_5A_1_evt_00225,2023-06-22T10:43:32-08:00,2023-06-22T10:43:32-08:00,media,Empty,NA,machine,2023-11-21 10:39:39.770101,comments
2023_05_5A_1_obs_00674,5A_P800HK06278624,2023_05_5A_1_img_00707,2023_05_5A_1_evt_00225,2023-06-22T10:43:37-08:00,2023-06-22T10:43:37-08:00,media,Empty,NA,machine,2023-11-21 10:21:25.671851,comments
2023_05_5A_1_obs_00675,5A_P800HK06278624,2023_05_5A_1_img_00708,2023_05_5A_1_evt_00225,2023-06-22T10:43:42-08:00,2023-06-22T10:43:42-08:00,media,Empty,NA,machine,2023-11-21 10:39:40.194105,comments
2023_05_5A_1_obs_00676,5A_P800HK06278624,2023_05_5A_1_img_00709,2023_05_5A_1_evt_00226,2023-06-22T10:44:02-08:00,2023-06-22T10:44:02-08:00,media,Empty,NA,machine,2023-11-21 10:39:40.619473,comments
2023_05_5A_1_obs_00677,5A_P800HK06278624,2023_05_5A_1_img_00710,2023_05_5A_1_evt_00226,2023-06-22T10:44:07-08:00,2023-06-22T10:44:07-08:00,media,Empty,NA,machine,2023-11-21 10:39:41.043579,comments
2023_05_5A_1_obs_00678,5A_P800HK06278624,2023_05_5A_1_img_00711,2023_05_5A_1_evt_00226,2023-06-22T10:44:12-08:00,2023-06-22T10:44:12-08:00,media,Empty,NA,machine,2023-11-21 10:21:26.099726,comments
2023_05_5A_1_obs_00679,5A_P800HK06278624,2023_05_5A_1_img_00712,2023_05_5A_1_evt_00227,2023-06-22T10:45:33-08:00,2023-06-22T10:45:33-08:00,media,Empty,NA,machine,2023-11-21 10:21:26.528051,comments
2023_05_5A_1_obs_00680,5A_P800HK06278624,2023_05_5A_1_img_00713,2023_05_5A_1_evt_00227,2023-06-22T10:45:38-08:00,2023-06-22T10:45:38-08:00,media,Empty,NA,machine,2023-11-21 10:39:41.469338,comments
2023_05_5A_1_obs_00681,5A_P800HK06278624,2023_05_5A_1_img_00714,2023_05_5A_1_evt_00227,2023-06-22T10:45:43-08:00,2023-06-22T10:45:43-08:00,media,Empty,NA,machine,2023-11-21 10:39:41.894801,comments
2023_05_5A_1_obs_00682,5A_P800HK06278624,2023_05_5A_1_img_00715,2023_05_5A_1_evt_00228,2023-06-22T10:45:58-08:00,2023-06-22T10:45:58-08:00,media,Empty,NA,machine,2023-11-21 10:21:26.955170,comments
2023_05_5A_1_obs_00683,5A_P800HK06278624,2023_05_5A_1_img_00716,2023_05_5A_1_evt_00228,2023-06-22T10:46:03-08:00,2023-06-22T10:46:03-08:00,media,Empty,NA,machine,2023-11-21 10:39:42.320633,comments
2023_05_5A_1_obs_00684,5A_P800HK06278624,2023_05_5A_1_img_00717,2023_05_5A_1_evt_00228,2023-06-22T10:46:08-08:00,2023-06-22T10:46:08-08:00,media,Empty,NA,machine,2023-11-21 10:39:42.744681,comments
2023_05_5A_1_obs_00685,5A_P800HK06278624,2023_05_5A_1_img_00718,2023_05_5A_1_evt_00229,2023-06-22T10:46:32-08:00,2023-06-22T10:46:32-08:00,media,Empty,NA,machine,2023-11-21 10:39:43.169870,comments
